Account,Degree,In_Degree,Out_Degree,Degree_Centrality
8050B2AE0,2,1,1,0.00033211557622052476
808DF9E40,2,1,1,0.00033211557622052476
80CCB6B60,1,0,1,0.00016605778811026238
80CCAE050,1,1,0,0.00016605778811026238
80715BF60,2,1,1,0.00033211557622052476
80AEA45C0,2,1,1,0.00033211557622052476
808DF0E90,2,1,1,0.00033211557622052476
80CE8A090,2,1,1,0.00033211557622052476
808C8CB50,2,1,1,0.00033211557622052476
80746E2C0,2,1,1,0.00033211557622052476
80CE83C00,1,0,1,0.00016605778811026238
80CE82DD0,1,1,0,0.00016605778811026238
80014CA90,2,1,1,0.00033211557622052476
80CEB8170,2,1,1,0.00033211557622052476
808DEC410,2,1,1,0.00033211557622052476
800354AB0,2,1,1,0.00033211557622052476
80F699F90,2,1,1,0.00033211557622052476
8071295B0,1,0,1,0.00016605778811026238
8071660A0,1,1,0,0.00016605778811026238
802EBC810,2,1,1,0.00033211557622052476
80CEB1410,2,1,1,0.00033211557622052476
8047E0940,2,1,1,0.00033211557622052476
804201890,2,1,1,0.00033211557622052476
8005CED50,1,0,1,0.00016605778811026238
800BD86A0,1,1,0,0.00016605778811026238
80525A370,2,1,1,0.00033211557622052476
800BE1BC0,2,1,1,0.00033211557622052476
80142CD20,2,1,1,0.00033211557622052476
80CC6F640,2,1,1,0.00033211557622052476
80CC1A7D0,2,1,1,0.00033211557622052476
8040AE8E0,2,1,1,0.00033211557622052476
80B102E10,1,0,1,0.00016605778811026238
8009832B0,1,1,0,0.00016605778811026238
801F3B380,2,1,1,0.00033211557622052476
8052E10A0,2,1,1,0.00033211557622052476
8041E3FD0,1,0,1,0.00016605778811026238
8043B40B0,1,1,0,0.00016605778811026238
80F5EAFF0,2,1,1,0.00033211557622052476
80F5AB2C0,2,1,1,0.00033211557622052476
80CC1D090,2,1,1,0.00033211557622052476
8070345D0,2,1,1,0.00033211557622052476
800419EC0,1,0,1,0.00016605778811026238
800B6F430,1,1,0,0.00016605778811026238
801F33690,2,1,1,0.00033211557622052476
80CC19F30,2,1,1,0.00033211557622052476
80F964BC0,2,1,1,0.00033211557622052476
80CC1BE30,2,1,1,0.00033211557622052476
807044000,2,1,1,0.00033211557622052476
8043DFC60,2,1,1,0.00033211557622052476
80FFC8280,2,1,1,0.00033211557622052476
80136FAA0,2,1,1,0.00033211557622052476
800CF8A50,2,1,1,0.00033211557622052476
800553DD0,1,0,1,0.00016605778811026238
80D04B9F0,1,1,0,0.00016605778811026238
8074D59A0,2,1,1,0.00033211557622052476
80705F430,2,1,1,0.00033211557622052476
80B0FF750,2,1,1,0.00033211557622052476
80D040AE0,1,1,0,0.00016605778811026238
80D03DEE0,2,1,1,0.00033211557622052476
8030E1B30,1,0,1,0.00016605778811026238
808F47C00,1,1,0,0.00016605778811026238
800CF61F0,2,1,1,0.00033211557622052476
8047D6F10,2,1,1,0.00033211557622052476
80ADE4410,2,1,1,0.00033211557622052476
8074CF160,2,1,1,0.00033211557622052476
800917FD0,1,0,1,0.00016605778811026238
8050796D0,1,1,0,0.00016605778811026238
80ADE8900,2,1,1,0.00033211557622052476
800CC1510,1,0,1,0.00016605778811026238
805304AA0,1,1,0,0.00016605778811026238
803018A20,2,1,1,0.00033211557622052476
80ADE81C0,2,1,1,0.00033211557622052476
800D127D0,2,1,1,0.00033211557622052476
808F7B320,2,1,1,0.00033211557622052476
800B39650,1,0,1,0.00016605778811026238
81AED8FE0,1,1,0,0.00016605778811026238
807040970,1,0,1,0.00016605778811026238
819C37B50,1,1,0,0.00016605778811026238
807042E10,2,1,1,0.00033211557622052476
801E178F0,2,1,1,0.00033211557622052476
80D0ABA10,2,1,1,0.00033211557622052476
80F988EF0,2,1,1,0.00033211557622052476
80089A740,1,0,1,0.00016605778811026238
800B5B3C0,1,1,0,0.00016605778811026238
808F73F50,2,1,1,0.00033211557622052476
808F6F510,2,1,1,0.00033211557622052476
80CC0D260,2,1,1,0.00033211557622052476
803015480,2,1,1,0.00033211557622052476
80B106E50,1,0,1,0.00016605778811026238
80B105FE0,1,1,0,0.00016605778811026238
80F9676F0,2,1,1,0.00033211557622052476
803012450,2,1,1,0.00033211557622052476
80421A660,2,1,1,0.00033211557622052476
801E25A80,2,1,1,0.00033211557622052476
80AD8A610,2,1,1,0.00033211557622052476
80D078500,1,0,1,0.00016605778811026238
80D078640,1,1,0,0.00016605778811026238
80B105780,2,1,1,0.00033211557622052476
802AF21B0,1,0,1,0.00016605778811026238
802AE5710,1,1,0,0.00016605778811026238
80D06D7A0,2,1,1,0.00033211557622052476
80CC126C0,2,1,1,0.00033211557622052476
80B0F4300,2,1,1,0.00033211557622052476
806FFB950,2,1,1,0.00033211557622052476
8040BF4B0,2,1,1,0.00033211557622052476
80F960980,2,1,1,0.00033211557622052476
8074E0C90,2,1,1,0.00033211557622052476
805346B40,1,0,1,0.00016605778811026238
807BDFCF0,1,1,0,0.00016605778811026238
80142AEB0,2,1,1,0.00033211557622052476
801426C30,2,1,1,0.00033211557622052476
8070DE6D0,1,0,1,0.00016605778811026238
8070DD960,1,1,0,0.00016605778811026238
80CFC0CD0,2,1,1,0.00033211557622052476
8040BEFD0,2,1,1,0.00033211557622052476
8074BCB30,1,0,1,0.00016605778811026238
814C53290,1,1,0,0.00016605778811026238
8070E06D0,2,1,1,0.00033211557622052476
8074B9990,1,0,1,0.00016605778811026238
8013DAC90,1,1,0,0.00016605778811026238
800520F60,1,0,1,0.00016605778811026238
801E3FB80,1,1,0,0.00016605778811026238
8074B9D00,2,1,1,0.00033211557622052476
80FFCAEF0,1,0,1,0.00016605778811026238
8070E3AC0,1,0,1,0.00016605778811026238
80A102D60,1,1,0,0.00016605778811026238
800CDB530,2,1,1,0.00033211557622052476
802FBAFB0,2,1,1,0.00033211557622052476
80CF69400,2,1,1,0.00033211557622052476
800941490,1,0,1,0.00016605778811026238
800BA33C0,1,1,0,0.00016605778811026238
80CC5B2C0,2,1,1,0.00033211557622052476
804208C00,2,1,1,0.00033211557622052476
80F6380C0,2,1,1,0.00033211557622052476
800C1BA00,1,0,1,0.00016605778811026238
8050A7BE0,1,1,0,0.00016605778811026238
8014BB970,2,1,1,0.00033211557622052476
80F639DA0,2,1,1,0.00033211557622052476
8070C5690,1,0,1,0.00016605778811026238
8107080D0,1,1,0,0.00016605778811026238
800CD99D0,2,1,1,0.00033211557622052476
8014BB1B0,2,1,1,0.00033211557622052476
8016AC3F0,1,0,1,0.00016605778811026238
802F542E0,1,1,0,0.00016605778811026238
808E243E0,2,1,1,0.00033211557622052476
80B0AC220,2,1,1,0.00033211557622052476
808C10D00,2,1,1,0.00033211557622052476
80F6382A0,1,0,1,0.00016605778811026238
80A1CE090,1,1,0,0.00016605778811026238
806998DD0,1,0,1,0.00016605778811026238
808E6BB60,1,1,0,0.00016605778811026238
808572000,1,0,1,0.00016605778811026238
80D00AC70,1,1,0,0.00016605778811026238
807076230,2,1,1,0.00033211557622052476
80707D0E0,2,1,1,0.00033211557622052476
802FE8AE0,2,1,1,0.00033211557622052476
8009BCDC0,1,0,1,0.00016605778811026238
8005D2CF0,1,1,0,0.00016605778811026238
802B21BA0,1,0,1,0.00016605778811026238
8014356E0,2,1,1,0.00033211557622052476
802FF2240,2,1,1,0.00033211557622052476
8011984C0,1,0,1,0.00016605778811026238
8047D8AA0,1,1,0,0.00016605778811026238
8011B9EF0,1,0,1,0.00016605778811026238
808E8F650,1,1,0,0.00016605778811026238
80709AB10,2,1,1,0.00033211557622052476
8074D70B0,1,1,0,0.00016605778811026238
800B8C480,2,1,1,0.00033211557622052476
8070B9420,2,1,1,0.00033211557622052476
805ECF280,1,0,1,0.00016605778811026238
8074D6890,1,1,0,0.00016605778811026238
80CC456B0,2,1,1,0.00033211557622052476
80F5A9AD0,2,1,1,0.00033211557622052476
80D01C900,2,1,1,0.00033211557622052476
80AE4B960,2,1,1,0.00033211557622052476
80D01E090,2,1,1,0.00033211557622052476
801E3E1D0,2,1,1,0.00033211557622052476
80D019A60,2,1,1,0.00033211557622052476
8070C1D00,2,1,1,0.00033211557622052476
804B2BCA0,1,0,1,0.00016605778811026238
80D0176D0,1,1,0,0.00016605778811026238
80B0F44F0,2,1,1,0.00033211557622052476
8070CC490,2,1,1,0.00033211557622052476
80AE4FAC0,1,0,1,0.00016605778811026238
80384CB40,1,1,0,0.00016605778811026238
807494C00,2,1,1,0.00033211557622052476
8070CF720,2,1,1,0.00033211557622052476
80CC3C320,2,1,1,0.00033211557622052476
80C071A30,1,0,1,0.00016605778811026238
80F8DA920,1,1,0,0.00016605778811026238
8071AEDE0,2,1,1,0.00033211557622052476
80733ED70,2,1,1,0.00033211557622052476
802D34100,2,1,1,0.00033211557622052476
801E94F80,2,1,1,0.00033211557622052476
8073D97C0,2,1,1,0.00033211557622052476
801412EC0,1,0,1,0.00016605778811026238
807353EA0,1,1,0,0.00016605778811026238
80AEA47B0,2,1,1,0.00033211557622052476
808D763E0,2,1,1,0.00033211557622052476
808D404C0,2,1,1,0.00033211557622052476
8045E21C0,1,0,1,0.00016605778811026238
8073D5220,3,2,1,0.0004981733643307871
802D2E3B0,2,1,1,0.00033211557622052476
80734EED0,2,1,1,0.00033211557622052476
80CD41740,2,1,1,0.00033211557622052476
803C62BC0,1,0,1,0.00016605778811026238
80AFDC220,1,1,0,0.00016605778811026238
800C3AB90,2,1,1,0.00033211557622052476
80AD0C3D0,2,1,1,0.00033211557622052476
80CDD5BA0,2,1,1,0.00033211557622052476
80380BAE0,1,0,1,0.00016605778811026238
8043C2B40,1,1,0,0.00016605778811026238
800057A30,1,0,1,0.00016605778811026238
80F74D570,2,1,1,0.00033211557622052476
802D32200,1,0,1,0.00016605778811026238
802D2F6C0,1,1,0,0.00016605778811026238
8073584A0,1,0,1,0.00016605778811026238
807364D60,2,1,1,0.00033211557622052476
80CDCAF90,2,1,1,0.00033211557622052476
8050F3810,2,1,1,0.00033211557622052476
8073651B0,2,1,1,0.00033211557622052476
807362AE0,2,1,1,0.00033211557622052476
807363560,2,1,1,0.00033211557622052476
800C42A40,2,1,1,0.00033211557622052476
800C6B9D0,2,1,1,0.00033211557622052476
807340EA0,2,1,1,0.00033211557622052476
8023E7460,1,0,1,0.00016605778811026238
80514F260,1,1,0,0.00016605778811026238
807327410,2,1,1,0.00033211557622052476
801E8C320,2,1,1,0.00033211557622052476
80F6DBD40,2,1,1,0.00033211557622052476
80CE0AB40,1,0,1,0.00016605778811026238
80CE0AAF0,1,1,0,0.00016605778811026238
813166850,1,1,0,0.00016605778811026238
80CD1F420,2,1,1,0.00033211557622052476
80CE0FD50,2,1,1,0.00033211557622052476
80F864C90,2,1,1,0.00033211557622052476
808D38D70,2,1,1,0.00033211557622052476
8047EEA30,2,1,1,0.00033211557622052476
8041C11C0,2,1,1,0.00033211557622052476
8002F5DE0,2,1,1,0.00033211557622052476
808D39A30,2,1,1,0.00033211557622052476
800C7D480,1,0,1,0.00016605778811026238
800C7C070,1,1,0,0.00016605778811026238
80121A680,2,1,1,0.00033211557622052476
81000FDD0,2,1,1,0.00033211557622052476
808D776C0,2,1,1,0.00033211557622052476
8073DC920,2,1,1,0.00033211557622052476
80B008FB0,2,1,1,0.00033211557622052476
80013D3E0,1,0,1,0.00016605778811026238
800154E90,1,1,0,0.00016605778811026238
808D3A170,2,1,1,0.00033211557622052476
800C353D0,2,1,1,0.00033211557622052476
80B007A60,2,1,1,0.00033211557622052476
800C35190,2,1,1,0.00033211557622052476
8002E8DF0,2,1,1,0.00033211557622052476
8013CC470,2,1,1,0.00033211557622052476
80AF68DC0,2,1,1,0.00033211557622052476
80CDF4250,2,1,1,0.00033211557622052476
802D46ED0,2,1,1,0.00033211557622052476
8168F2900,1,1,0,0.00016605778811026238
80511F190,2,1,1,0.00033211557622052476
80AE741E0,2,1,1,0.00033211557622052476
8043AA070,1,0,1,0.00016605778811026238
814B32EC0,1,1,0,0.00016605778811026238
800C59540,1,0,1,0.00016605778811026238
8008AF1D0,1,1,0,0.00016605778811026238
80CD51A00,2,1,1,0.00033211557622052476
80738A880,2,1,1,0.00033211557622052476
8073A8960,1,1,0,0.00016605778811026238
80D0A8500,1,0,1,0.00016605778811026238
80F79A6A0,1,1,0,0.00016605778811026238
8070C8400,1,0,1,0.00016605778811026238
80AF81730,1,1,0,0.00016605778811026238
80CD85D10,2,1,1,0.00033211557622052476
804C650B0,1,0,1,0.00016605778811026238
8073967F0,1,1,0,0.00016605778811026238
808D64020,2,1,1,0.00033211557622052476
808D5C370,1,0,1,0.00016605778811026238
8163F5C40,1,1,0,0.00016605778811026238
80F841070,2,1,1,0.00033211557622052476
808D5D4C0,1,0,1,0.00016605778811026238
808D5C860,1,1,0,0.00016605778811026238
80739B500,1,0,1,0.00016605778811026238
80739B410,1,1,0,0.00016605778811026238
808D54E00,2,1,1,0.00033211557622052476
80AF7FE10,2,1,1,0.00033211557622052476
8073993C0,2,1,1,0.00033211557622052476
80F7FFF00,2,1,1,0.00033211557622052476
80AF87E20,2,1,1,0.00033211557622052476
808D54EA0,2,1,1,0.00033211557622052476
8006EE7D0,1,0,1,0.00016605778811026238
8047F8B90,1,1,0,0.00016605778811026238
808D5E2F0,2,1,1,0.00033211557622052476
8041D4900,2,1,1,0.00033211557622052476
8047FB1A0,2,1,1,0.00033211557622052476
801E8F770,1,0,1,0.00016605778811026238
80CD5B860,2,1,1,0.00033211557622052476
8012E6520,1,0,1,0.00016605778811026238
802CE7B10,1,1,0,0.00016605778811026238
808D5DB10,2,1,1,0.00033211557622052476
800590C20,1,0,1,0.00016605778811026238
8013D3BC0,1,1,0,0.00016605778811026238
8043AD8C0,2,1,1,0.00033211557622052476
80CD198F0,2,1,1,0.00033211557622052476
80AF91120,2,1,1,0.00033211557622052476
80AF91B80,2,1,1,0.00033211557622052476
80AE88F90,2,1,1,0.00033211557622052476
8073CABC0,2,1,1,0.00033211557622052476
80AE966A0,2,1,1,0.00033211557622052476
80F852E00,2,1,1,0.00033211557622052476
80CDB96F0,2,1,1,0.00033211557622052476
80CAC3F20,1,0,1,0.00016605778811026238
80CD4C590,1,1,0,0.00016605778811026238
80CDB8CD0,2,1,1,0.00033211557622052476
804249870,1,0,1,0.00016605778811026238
80737E3B0,1,1,0,0.00016605778811026238
80CD4CA40,2,1,1,0.00033211557622052476
800BA0C10,1,0,1,0.00016605778811026238
800C79E90,1,1,0,0.00016605778811026238
80CDB1290,2,1,1,0.00033211557622052476
800C4DCF0,2,1,1,0.00033211557622052476
8050F9DE0,2,1,1,0.00033211557622052476
808D266E0,2,1,1,0.00033211557622052476
802C9DBD0,2,1,1,0.00033211557622052476
800C4E410,2,1,1,0.00033211557622052476
80FFD94A0,2,1,1,0.00033211557622052476
80737C420,2,1,1,0.00033211557622052476
80599F4B0,2,1,1,0.00033211557622052476
80CC9A450,2,1,1,0.00033211557622052476
80CD4AE80,1,0,1,0.00016605778811026238
8175F17B0,1,1,0,0.00016605778811026238
8002EC390,2,1,1,0.00033211557622052476
80CD8E490,2,1,1,0.00033211557622052476
80AD094E0,2,1,1,0.00033211557622052476
8013C8C60,1,0,1,0.00016605778811026238
818C6AB90,1,1,0,0.00016605778811026238
807387F10,2,1,1,0.00033211557622052476
802CEF4A0,2,1,1,0.00033211557622052476
80AF2AD90,2,1,1,0.00033211557622052476
80CD13840,2,1,1,0.00033211557622052476
806277FC0,1,0,1,0.00016605778811026238
808D8B630,1,1,0,0.00016605778811026238
80CE5DFC0,1,0,1,0.00016605778811026238
80CE5FAC0,1,1,0,0.00016605778811026238
807450B20,2,1,1,0.00033211557622052476
8096DFF70,2,1,1,0.00033211557622052476
80F6A9C00,2,1,1,0.00033211557622052476
800C05B40,2,1,1,0.00033211557622052476
8017FAD50,1,0,1,0.00016605778811026238
804816400,1,1,0,0.00016605778811026238
802E08480,1,0,1,0.00016605778811026238
80744EB50,1,1,0,0.00016605778811026238
800E6C0A0,1,0,1,0.00016605778811026238
80F6A10A0,3,2,1,0.0004981733643307871
808D88360,1,0,1,0.00016605778811026238
80F2488B0,1,1,0,0.00016605778811026238
80F8B7B00,1,0,1,0.00016605778811026238
80F8B2B00,1,1,0,0.00016605778811026238
801572EC0,1,0,1,0.00016605778811026238
802DEEA90,1,1,0,0.00016605778811026238
80725DB80,2,1,1,0.00033211557622052476
80B03B780,2,1,1,0.00033211557622052476
808D1CD00,2,1,1,0.00033211557622052476
80F69E7C0,2,1,1,0.00033211557622052476
800C093D0,2,1,1,0.00033211557622052476
80A644790,1,0,1,0.00016605778811026238
80CE53C00,1,1,0,0.00016605778811026238
8004C0270,1,0,1,0.00016605778811026238
8013F4470,1,1,0,0.00016605778811026238
800C030D0,2,1,1,0.00033211557622052476
80CCF84C0,2,1,1,0.00033211557622052476
8005340D0,1,0,1,0.00016605778811026238
804103F10,1,1,0,0.00016605778811026238
80CDCC7E0,2,1,1,0.00033211557622052476
80CCFADB0,2,1,1,0.00033211557622052476
80726BC60,2,1,1,0.00033211557622052476
801E87070,2,1,1,0.00033211557622052476
807442840,2,1,1,0.00033211557622052476
80138BEA0,2,1,1,0.00033211557622052476
81001B510,2,1,1,0.00033211557622052476
80CE5D640,2,1,1,0.00033211557622052476
80CE7F7D0,2,1,1,0.00033211557622052476
801582300,1,0,1,0.00016605778811026238
80CE80060,1,1,0,0.00016605778811026238
807462F70,2,1,1,0.00033211557622052476
810029790,1,0,1,0.00016605778811026238
810CB4650,1,1,0,0.00016605778811026238
8070E6190,1,0,1,0.00016605778811026238
80B060CA0,1,1,0,0.00016605778811026238
80CCD5C20,2,1,1,0.00033211557622052476
8071CD520,2,1,1,0.00033211557622052476
80F6ABD90,2,1,1,0.00033211557622052476
80CE71920,2,1,1,0.00033211557622052476
80CCD68A0,2,1,1,0.00033211557622052476
801E61EC0,1,0,1,0.00016605778811026238
801E438C0,1,1,0,0.00016605778811026238
80031AEB0,2,1,1,0.00033211557622052476
80CCD1EC0,2,1,1,0.00033211557622052476
80AEB4B10,1,0,1,0.00016605778811026238
80AEB4CF0,1,1,0,0.00016605778811026238
80AED2C60,2,1,1,0.00033211557622052476
806098290,2,1,1,0.00033211557622052476
808D40240,1,0,1,0.00016605778811026238
808DCCAC0,1,1,0,0.00016605778811026238
80CCE17F0,2,1,1,0.00033211557622052476
805F51430,3,1,2,0.0004981733643307871
80FFD0620,1,1,0,0.00016605778811026238
80CE6C400,2,1,1,0.00033211557622052476
8047E5500,2,1,1,0.00033211557622052476
807462B70,2,1,1,0.00033211557622052476
802E06550,2,1,1,0.00033211557622052476
802E04D00,2,1,1,0.00033211557622052476
807226280,1,0,1,0.00016605778811026238
807220260,1,1,0,0.00016605778811026238
800B83250,1,0,1,0.00016605778811026238
807457030,1,1,0,0.00016605778811026238
80DC06E80,1,0,1,0.00016605778811026238
80F6AAD10,1,1,0,0.00016605778811026238
808DA05B0,2,1,1,0.00033211557622052476
8071AD800,2,1,1,0.00033211557622052476
800144410,2,1,1,0.00033211557622052476
80F8B9860,2,1,1,0.00033211557622052476
8013C3300,2,1,1,0.00033211557622052476
80CE2B5D0,2,1,1,0.00033211557622052476
80B028450,2,1,1,0.00033211557622052476
8047EA7A0,2,1,1,0.00033211557622052476
800C88940,2,1,1,0.00033211557622052476
80516CB80,2,1,1,0.00033211557622052476
80AF38F80,2,1,1,0.00033211557622052476
80CD23C60,1,1,0,0.00016605778811026238
8073F6C00,2,1,1,0.00033211557622052476
8000F0B00,1,0,1,0.00016605778811026238
802C97480,1,1,0,0.00016605778811026238
80B028DB0,2,1,1,0.00033211557622052476
804801910,2,1,1,0.00033211557622052476
808A45E90,1,0,1,0.00016605778811026238
80AF55740,1,1,0,0.00016605778811026238
800647510,1,0,1,0.00016605778811026238
80CD25D50,1,1,0,0.00016605778811026238
809E16570,1,0,1,0.00016605778811026238
80CE1E2C0,1,1,0,0.00016605778811026238
8072F1E10,2,1,1,0.00033211557622052476
8072F22C0,2,1,1,0.00033211557622052476
802D82020,2,1,1,0.00033211557622052476
80516A5E0,2,1,1,0.00033211557622052476
80CE1BDC0,2,1,1,0.00033211557622052476
805152250,2,1,1,0.00033211557622052476
807316F10,2,1,1,0.00033211557622052476
8047ECF80,1,1,0,0.00016605778811026238
807317E90,2,1,1,0.00033211557622052476
8002F3700,2,1,1,0.00033211557622052476
80CD10F20,2,1,1,0.00033211557622052476
807316BB0,2,1,1,0.00033211557622052476
801E8AAF0,2,1,1,0.00033211557622052476
8041B25B0,2,1,1,0.00033211557622052476
800C199D0,1,0,1,0.00016605778811026238
814809D70,1,1,0,0.00016605778811026238
802D859A0,2,1,1,0.00033211557622052476
80CDF21D0,1,0,1,0.00016605778811026238
807387950,1,1,0,0.00016605778811026238
80CD1C100,2,1,1,0.00033211557622052476
81000C370,2,1,1,0.00033211557622052476
8013EEF80,2,1,1,0.00033211557622052476
801E0A870,2,1,1,0.00033211557622052476
808854F40,1,0,1,0.00016605778811026238
808D27600,1,1,0,0.00016605778811026238
8073F8660,2,1,1,0.00033211557622052476
80AF219D0,2,1,1,0.00033211557622052476
8047E7BE0,2,1,1,0.00033211557622052476
800CA9440,1,0,1,0.00016605778811026238
8013EF440,1,1,0,0.00016605778811026238
80740B210,2,1,1,0.00033211557622052476
8074047F0,2,1,1,0.00033211557622052476
80CDF03A0,2,1,1,0.00033211557622052476
801E7F900,2,1,1,0.00033211557622052476
80F8B6270,2,1,1,0.00033211557622052476
80CE3CE30,1,0,1,0.00016605778811026238
800C1A220,2,1,1,0.00033211557622052476
800C1A270,2,1,1,0.00033211557622052476
805E49C70,1,0,1,0.00016605778811026238
80CE3AE50,1,1,0,0.00016605778811026238
802D60190,1,0,1,0.00016605778811026238
802D68510,1,1,0,0.00016605778811026238
80CE326C0,2,1,1,0.00033211557622052476
80CE305A0,1,0,1,0.00016605778811026238
81000C410,2,1,1,0.00033211557622052476
802C839A0,2,1,1,0.00033211557622052476
80B02F7A0,2,1,1,0.00033211557622052476
800DD29B0,1,0,1,0.00016605778811026238
8013E9A90,1,1,0,0.00016605778811026238
80CD12FE0,2,1,1,0.00033211557622052476
8017AB1F0,1,0,1,0.00016605778811026238
801EA3400,1,1,0,0.00016605778811026238
80F8B43C0,2,1,1,0.00033211557622052476
807037420,2,1,1,0.00033211557622052476
802B33D60,2,1,1,0.00033211557622052476
808478F90,1,0,1,0.00016605778811026238
80D0B9400,1,1,0,0.00016605778811026238
8012FCCF0,2,1,1,0.00033211557622052476
802A4B8B0,2,1,1,0.00033211557622052476
80AB800B0,2,1,1,0.00033211557622052476
804EAD600,2,1,1,0.00033211557622052476
80D41C4D0,1,1,0,0.00016605778811026238
80FAEBD70,2,1,1,0.00033211557622052476
80D418EC0,1,0,1,0.00016605778811026238
80D419310,1,1,0,0.00016605778811026238
8048C5C90,2,1,1,0.00033211557622052476
80B1E8110,2,1,1,0.00033211557622052476
80B1E7CB0,2,1,1,0.00033211557622052476
8047A2C10,2,1,1,0.00033211557622052476
80037C3E0,1,0,1,0.00016605778811026238
800AB74F0,1,1,0,0.00016605778811026238
80F535460,2,1,1,0.00033211557622052476
80B7C3AB0,1,0,1,0.00016605778811026238
80C980A50,1,1,0,0.00016605778811026238
806CA6320,2,1,1,0.00033211557622052476
803188ED0,2,1,1,0.00033211557622052476
8075E6840,2,1,1,0.00033211557622052476
80FAE9FE0,2,1,1,0.00033211557622052476
80AB8D720,2,1,1,0.00033211557622052476
8075E0EB0,2,1,1,0.00033211557622052476
808CEC270,2,1,1,0.00033211557622052476
802A73C90,2,1,1,0.00033211557622052476
8075DBDA0,2,1,1,0.00033211557622052476
80549E860,2,1,1,0.00033211557622052476
805499530,2,1,1,0.00033211557622052476
803631370,1,0,1,0.00016605778811026238
